Time,Dates,Sources,Headlines
9.41 am , 13 Apr 2007,@,Infosys Q4 net jumps 16.4% to Rs 1144cr
11.01 am , 12 Apr 2007,@,"No surprise likely from Infy nos, guidance: Brics"
11.00 am , 12 Apr 2007,@,Expect Infy EPS guidance for FY08 at 22-25% : UBS
10.46 am , 12 Apr 2007,@,Infy guidance to be lower due to rupee appreciation
10.42 am , 12 Apr 2007,@,Geometric Software has support at Rs 106
4.11 pm , 11 Apr 2007,@,Wipro has support at Rs 540
11.02 am , 11 Apr 2007,@,F&O strategies for the day
4.34 pm , 10 Apr 2007,@,Infosys rangebound between Rs 1900-2050
4.10 pm , 10 Apr 2007,@,Buy Infosys Technologies: Motilal Oswal
11.28 am , 10 Apr 2007,@,Infosys Q4 net seen up 5.7% to Rs 1039cr
5.14 pm , 09 Apr 2007,@,Sell IT stocks on the rise
11.14 am , 07 Apr 2007,@,IT cos hit by rupee surge
5.32 pm , 05 Apr 2007,@,Infosys likely to report net profit of Rs 10.6bn: Edelweiss
11.00 am , 05 Apr 2007,@,Buy Infosys Technologies: P-Sec
9.56 am , 05 Apr 2007,@,US H1B visa cap: IT cos hit hardest
4.59 pm , 04 Apr 2007,@,Stay away from Tech pack
2.55 pm , 04 Apr 2007,@,Infosys likely to post net profit of Rs 1064cr: Man Fin
11.02 am , 04 Apr 2007,@,F&O strategies for the day
6.45 pm , 03 Apr 2007,@,Infosys has one-year target of Rs 2400-2500
6.40 pm , 03 Apr 2007,@,Keep stop loss of Rs 1900 in Infosys
12.02 pm , 03 Apr 2007,@,Infy may guide 23-25% growth on rupee basis: JP Morgan
10.20 am , 03 Apr 2007,@,Infosys may slip to Rs 1850
10.49 am , 02 Apr 2007,@,IT sector has potential to outperform sensex
12.44 pm , 30 Mar 2007,@,Re appreciation could hit IT sector EBITDA by 40-60bps
12.28 pm , 30 Mar 2007,@,Infy's FY08 EPS guidance to be in early 20s: DSPML
5.18 pm , 29 Mar 2007,@,Infosys Technologies has support at Rs 1970
4.38 pm , 28 Mar 2007,@,"Below Rs 1970, Infosys Technologies can go down to Rs 1830"
11.35 am , 28 Mar 2007,@,Satyam a good bet
3.11 pm , 26 Mar 2007,@,Guidance below 35% from Infy to be negative: JPMorgan
4.54 pm , 22 Mar 2007,@,"Buy Unitech, says Gujral"
10.50 am , 20 Mar 2007,@,F&O strategies for the day
6.00 pm , 16 Mar 2007,@,Book profit in Reliance Industries
4.45 pm , 14 Mar 2007,@,Infosys has strong support at Rs 1975
3.29 pm , 07 Mar 2007,@,HSBC Global Research overweighted on Infosys
4.49 pm , 06 Mar 2007,@,Infosys has resistance at Rs 2250
3.57 pm , 06 Mar 2007,@,Invest in Kotak Mahindra Bank
3.07 pm , 06 Mar 2007,@,"Invest in Infosys, Wipro, TCS"
9.08 am , 06 Mar 2007,@,Cognizant rings Nasdaq opening bell from Chennai
12.14 pm , 03 Mar 2007,@,Who's likely to move in Hyderabad's Knowledge City?
3.18 pm , 27 Feb 2007,@,Accumulate Infosys; target of Rs 2581: Networth
4.16 pm , 26 Feb 2007,@,Investors should focus on midcap tech 
11.13 am , 23 Feb 2007,@,Buy Infosys; target of Rs 2795: P-Sec
12.00 pm , 20 Feb 2007,@,Gujral bullish on HCL Technologies
2.36 pm , 15 Feb 2007,@,Remain invested in Infosys
2.18 pm , 15 Feb 2007,@,Stay invested in Infosys
5.18 pm , 12 Feb 2007,@,Buy Infosys Tech: ABN AMRO
4.24 pm , 07 Feb 2007,@,Infosys can add Rs 400-500
7.18 pm , 22 Jan 2007,@,Buy Satyam Computer Services
5.05 pm , 19 Jan 2007,@,Buy midcap IT stock on any decline
12.47 pm , 18 Jan 2007,@,Stay invested in Satyam
10.39 am , 13 Jan 2007,@,Buy Infosys: Prabhudas Lilladher
12.26 pm , 12 Jan 2007,@,Accumulate Infosys Technologies: Khandwala Sec
10.53 am , 12 Jan 2007,@,F&O strategies for the day
10.34 am , 12 Jan 2007,@,Buy Infosys; target of Rs 2650: Angel Broking
10.26 am , 12 Jan 2007,@,Edelweiss maintains buy on Infosys Technologies
10.18 am , 12 Jan 2007,@,Sharekhan bullish on Infosys; target of Rs 2430
10.09 am , 12 Jan 2007,@,"Buy Infosys, target of Rs 2795: P-Sec "
8.25 pm , 11 Jan 2007,@,Infosys' US concall
7.26 pm , 11 Jan 2007,@,Hold Infosys with 12-24 mths perspective
7.09 pm , 11 Jan 2007,@,Infosys has resistance at Rs 2401
5.42 pm , 11 Jan 2007,@,Infosys' Press Conference
5.40 pm , 11 Jan 2007,@,Stay with topline IT companies
5.19 pm , 11 Jan 2007,@,Satyam Computers may test Rs 515: Gujral
3.12 pm , 11 Jan 2007,@,Key takeaways from Infosys' Concall
2.50 pm , 11 Jan 2007,@,Infosys topline slightly disappointing: Pranav Securities
2.13 pm , 11 Jan 2007,@,Invest in Infosys at current levels
2.00 pm , 11 Jan 2007,@,Buy Infosys Technologies at Rs 2140
1.50 pm , 11 Jan 2007,@,Infy EBIDTA margin surprising: Harit Shah
1.15 pm , 11 Jan 2007,@,Infosys numbers in line with market expectations
12.51 pm , 11 Jan 2007,@,Stay invested in Infosys
12.49 pm , 11 Jan 2007,@,Infy delivered impressive performance: Angel Stock Broking
12.41 pm , 11 Jan 2007,@,"BPO business grown at 20%, QoQ: Infosys"
12.31 pm , 11 Jan 2007,@,Buy Infy with target price of Rs 2340: Citigroup
12.26 pm , 11 Jan 2007,@,Infosys can add another Rs 100-150
12.19 pm , 11 Jan 2007,@,Infosys results were not surprising: P N Vijay
11.44 am , 11 Jan 2007,@,"Fact Sheet-Consolidated Financial data, Q3 2006-07"
11.37 am , 11 Jan 2007,@,Attrition not a cause for worry: Infy
11.28 am , 11 Jan 2007,@,"Infosys announces results for the Qtr ended Dec 31,2006"
11.15 am , 11 Jan 2007,@,Infosys Technologies can touch Rs 2750
11.05 am , 11 Jan 2007,@,Re appreciation here to stay: Infosys
11.05 am , 11 Jan 2007,@,Infosys: Re played party pooper
11.05 am , 11 Jan 2007,@,"Infosys announces results for the Qtr ended Dec 31,2006"
10.50 am , 11 Jan 2007,@,Pursuing 6-7 $100 mn deals: Infosys
10.46 am , 11 Jan 2007,@,To grow 43% in dollar terms annually: Nilekani
10.24 am , 11 Jan 2007,@,Upgrades on Infy might be put on hold: Man Financial 
10.14 am , 11 Jan 2007,@,"Infy can reach Rs 2,750 by Dec: Edelweiss"
9.45 am , 11 Jan 2007,@,Not much upside for Infy from current levels: Ambit Cptl
9.35 am , 11 Jan 2007,@,Expect correction in Infy: Dipan Mehta
9.22 am , 11 Jan 2007,@,Infosys sees Q4 revenues at Rs 3789-3798 cr
8.43 am , 11 Jan 2007,@,Infosys Q3 net rises 6% at Rs 983cr
7.05 am , 11 Jan 2007,@,Infosys Q3 net seen up 6% at Rs 983cr
8.35 pm , 10 Jan 2007,@,How will Infosys fare today ? 
6.36 pm , 10 Jan 2007,@,Infosys Technologies has support at Rs 2150
6.33 pm , 10 Jan 2007,@,Volume growth of over 10% for Infosys: Analysts
4.40 pm , 10 Jan 2007,@,Strong pricing improvement for Infosys expected: Karvy
1.14 pm , 10 Jan 2007,@,Infy to show 40% YoY growth: SSKI
12.32 pm , 10 Jan 2007,@,Infosys tops goal attainment Index
10.42 am , 09 Jan 2007,@,F&O strategies for the day
3.55 pm , 08 Jan 2007,@,Sukhani upbeat on the IT stocks
2.54 pm , 08 Jan 2007,@,Jaiswal bullish on midcap IT stocks
12.59 pm , 08 Jan 2007,@,Infosys BPO & HVS offer outsourcing solution
12.50 pm , 06 Jan 2007,@,B&K estimates Infosys to post rev of Rs 3742 cr in Q3
11.36 am , 05 Jan 2007,@,Buy Infosys Technologies: Karvy
1.25 pm , 03 Jan 2007,@,Infosys Technologies can head to Rs 2450
11.36 am , 03 Jan 2007,@,"Infosys, Satyam, TCS should perform in line"
11.01 am , 02 Jan 2007,@,"Networth sees Infosys� Q3 net at Rs 945.8cr, up 5%"
