Time,Dates,Sources,Headlines
4.31 pm , 12 Jul 2013 ,   Source: Moneycontrol.com,Reduce Infosys; target Rs 2750: Dolat Capital
4.07 pm , 12 Jul 2013 ,   Source: Moneycontrol.com,Confident of meeting guidance despite challenges: Infosys
3.31 pm , 12 Jul 2013 ,   Source: CNBC-TV18,Expect attrition rate to fall in next few qtrs: Infosys
2.38 pm , 12 Jul 2013 ,   Source: Moneycontrol.com,Infosys: Announces Standalone Q1 results
2.30 pm , 12 Jul 2013 ,   Source: Moneycontrol.com,Infosys: Outcome of Board Meeting - Change in Company Secretary
1.37 pm , 12 Jul 2013 ,   Source: Moneycontrol.com,Hold Infosys; target Rs 2450: ICICIdirect.com
12.44 pm , 12 Jul 2013 ,   Source: PTI,Infosys in talks with clients on US Immigration bill
12.30 pm , 12 Jul 2013 ,   Source: CNBC-TV18,May raise Infosys' earnings estimate now: IIFL
12.20 pm , 12 Jul 2013 ,   Source: CNBC-TV18,Infosys outlook looking good; eye 8-10% sales growth: Cowen
11.54 am , 12 Jul 2013 ,   Source: Moneycontrol.com,Infosys says wage hikes to hurt Q2 margin by up to 300bps
11.50 am , 12 Jul 2013 ,   Source: Moneycontrol.com,Infosys Q1 consolidated net profit at Rs 2374cr
10.51 am , 12 Jul 2013 ,   Source: CNBC-TV18,Brokerage Calls: 3 key stocks from 3 key sectors  
10.39 am , 12 Jul 2013 ,   Source: CNBC-TV18,Infosys Options buyers may be looking at loss: Dipan Mehta
9.37 am , 12 Jul 2013 ,   Source: CNBC-TV18,Upgrade Infosys to equal weight; mgmt view key: Envision
9.37 am , 12 Jul 2013 ,   Source: Moneycontrol.com,Infosys Live Blog: Shibulal cautiously optimistic for FY14
9.30 am , 12 Jul 2013 ,   Source: Moneycontrol.com,Infosys beats street; Q1 net up 4% YoY; holds FY14 guidance
6.37 pm , 11 Jul 2013 ,   Source: Moneycontrol.com,KRChoksey sees 15% jump in Infosys' Q1 revenues
6.32 pm , 11 Jul 2013 ,   Source: Moneycontrol.com,Infosys Q1: Emkay expects net to fall 5% at Rs 2312 cr
6.23 pm , 11 Jul 2013 ,   Source: Moneycontrol.com,"Infosys Q1 net may fall 0.7% to Rs 2,377.5 cr: P Lilladher"
6.17 pm , 11 Jul 2013 ,   Source: Moneycontrol.com,Infosys Q1 net likely to fall 6% to Rs 2246 cr: Nirmal Bang
5.46 pm , 11 Jul 2013 ,   Source: CNBC-TV18,"Bullish on Infosys, buy call option: Sukhani"
5.43 pm , 11 Jul 2013 ,   Source: CNBC-TV18,Infosys may hit new short term high of Rs 2700: Mohindar
4.41 pm , 11 Jul 2013 ,   Source: Moneycontrol.com,Infosys Q1: Kotak expects net to fall 2.3% at Rs 2338.3 cr
3.01 pm , 11 Jul 2013 ,   Source: CNBC-TV18,"Buy Infosys 2450 Put, sell 2700 Call: VK Sharma"
3.00 pm , 11 Jul 2013 ,   Source: CNBC-TV18,See Infosys Q1 FY14 $ revenue growth at 1.3%: Nirmal Bang
1.46 pm , 11 Jul 2013 ,   Source: Moneycontrol.com,"Infosys Q1 net profit seen down 3% QoQ at Rs 2,315cr"
1.34 pm , 11 Jul 2013 ,   Source: Moneycontrol.com,"Infosys Q1 net seen down 1% to Rs 2,369.8 cr: Motilal Oswal"
12.11 pm , 11 Jul 2013 ,   Source: CNBC-TV18,Infosys may lower FY14 dollar revenue outlook to 5-9%: IIFL
6.29 pm , 10 Jul 2013 ,   Source: Reuters,"Renewed US demand to lift Infosys, India IT sector outlook"
6.10 pm , 10 Jul 2013 ,   Source: CNBC-TV18,PLilladher stock bets this Q1 earnings season
5.59 pm , 10 Jul 2013 ,   Source: CNBC-TV18,"Buy Infosys, says Dilip Bhat"
5.15 pm , 10 Jul 2013 ,   Source: CNBC-TV18,Infosys has support at Rs 2400: Amit Gupta
12.23 pm , 10 Jul 2013 ,   Source: CNBC-TV18,Buy Infosys with stoploss of Rs 2400: Sukhani
12.12 pm , 10 Jul 2013 ,   Source: CNBC-TV18,Rakesh Arora underweight on IT space
6.42 pm , 09 Jul 2013 ,   Source: Moneycontrol.com,"Infosys' global sales, marketing head Basab Pradhan quits"
5.05 pm , 09 Jul 2013 ,   Source: Moneycontrol.com,IT firms USD revenue growth seen up 0.5-4% QoQ in Apr-June
3.55 pm , 09 Jul 2013 ,   Source: Reuters,Infosys operating profit may lag estimates: StarMine
2.12 pm , 09 Jul 2013 ,   Source: Reuters,BSE Sensex constituents April-June earnings seen flat
1.29 pm , 09 Jul 2013 ,   Source: CNBC-TV18,Sell Infosys 2200 put & 2700 call: Siddharth Bhamre
1.08 pm , 09 Jul 2013 ,   Source: CNBC-TV18,Buy Hindustan Unilever: Ajay Srivastava
1.04 pm , 09 Jul 2013 ,   Source: CNBC-TV18,"Buy Infosys, says Sudarshan Sukhani"
6.09 pm , 08 Jul 2013 ,   Source: Moneycontrol.com,"Infosys: EGM on August 03, 2013"
5.30 pm , 08 Jul 2013 ,   Source: CNBC-TV18,Go long on HCL Technologies; target of Rs 900: Gopi Suvanam
5.04 pm , 08 Jul 2013 ,   Source: CNBC-TV18,"Buy HCL Tech, Infosys, Wipro: Sudarshan Sukhani"
1.07 pm , 08 Jul 2013 ,   Source: Moneycontrol.com,"What Nomura expects from Infosys, Wipro, TCS, HCL Tech Q1"
11.08 am , 08 Jul 2013 ,   Source: CNBC-TV18,Infosys a top pick: Amisha Vora
11.05 am , 08 Jul 2013 ,   Source: Moneycontrol.com,Infosys: Outcome of AGM
10.58 am , 08 Jul 2013 ,   Source: CNBC-TV18,"Buy Infosys on dip, target of Rs 2540: Hemant Thukral"
4.51 pm , 05 Jul 2013 ,   Source: CNBC-TV18,"Buy Infosys, says Sudarshan Sukhani"
4.39 pm , 05 Jul 2013 ,   Source: CNBC-TV18,"Buy Infosys, says Dilip Bhat"
9.52 pm , 01 Jul 2013 ,   Source: CNBC-TV18,"Encouraging SMEs is important, says Infy's Murthy"
6.03 pm , 01 Jul 2013 ,   Source: CNBC-TV18,Buy Infosys on dip: Sudarshan Sukhani
5.58 pm , 01 Jul 2013 ,   Source: CNBC-TV18,Cautious on Infosys; invest in HCL Tech: Dipen Sheth
6.09 pm , 28 Jun 2013 ,   Source: CNBC-TV18,US immigration bill can hit EPS of top 5 IT cos by 12-25%
6.00 pm , 28 Jun 2013 ,   Source: CNBC-TV18,"Sell Infosys, advises Rajesh Agarwal"
5.53 pm , 28 Jun 2013 ,   Source: CNBC-TV18,"Buy HCL Technologies, Wipro: Sudarshan Sukhani"
3.32 pm , 28 Jun 2013 ,   Source: CNBC-TV18,"HCL Tech, Wipro may move up, says Sukhani"
12.21 pm , 28 Jun 2013 ,   Source: Forbes India,What Narayana Murthy's second innings entails
4.05 pm , 25 Jun 2013 ,   Source: Moneycontrol.com,Infosys: Creepy or convenient? Digitally savvy Australians willing to share personal data for relevant offers
7.04 pm , 24 Jun 2013 ,   Source: Moneycontrol.com,"Infosys: Q1 results on July 12, 2013"
10.14 am , 21 Jun 2013 ,   Source: CNBC-TV18,"Buy TCS, Infosys on dip: VK Sharma"
7.27 pm , 20 Jun 2013 ,   Source: Moneycontrol.com,Infosys Joins Open Data Center Alliance as Contributing Member
12.08 pm , 19 Jun 2013 ,   Source: CNBC-TV18,Infosys likely to go above Rs 2500: Amit Gupta
10.46 am , 19 Jun 2013 ,   Source: CNBC-TV18,Infosys can move to Rs 2500: Sukhani
1.52 pm , 18 Jun 2013 ,   Source: CNBC-TV18,Jitendra Sriram neutral on Infosys 
5.32 pm , 16 Jun 2013 ,   Source: PTI,Mid-tier IT firms may hike wages 7-12% to retain talent
4.57 pm , 15 Jun 2013 ,   Source: Moneycontrol.com,Narayana Murthy at AGM: Infosys rebuilding to take 3 yrs
5.52 pm , 14 Jun 2013 ,   Source: Moneycontrol.com,Infosys Public Services selected by CareFirst BlueCross BlueShield to support IT functions
5.51 pm , 14 Jun 2013 ,   Source: CNBC-TV18,June quarter may damage Infosys: Srivastava
5.34 pm , 14 Jun 2013 ,   Source: CNBC-TV18,"Hold Infosys, says Jagannadham Thununguntla"
4.13 pm , 14 Jun 2013 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 2469: Kotak Securities
2.13 pm , 14 Jun 2013 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 2900: Prabhudas Lilladher
8.39 am , 14 Jun 2013 ,   Source: CNBC-TV18,Top super six ideas that you can bet on
7.17 pm , 13 Jun 2013 ,   Source: Moneycontrol.com,Murthy's return boon for staff; Infosys hikes salary by 8%
6.07 pm , 13 Jun 2013 ,   Source: Moneycontrol.com,Infosys announces salary increments for fiscal year 2014
4.27 pm , 13 Jun 2013 ,   Source: Reuters,Infosys hikes pay across the board after Murthy's return
6.00 pm , 12 Jun 2013 ,   Source: CNBC-TV18,"Buy TCS at Rs 1300-1350, says Rajesh Agarwal"
5.21 pm , 12 Jun 2013 ,   Source: CNBC-TV18,Switch from Infosys to HCL Tech or Tech Mah: Rajesh Agarwal
5.14 pm , 12 Jun 2013 ,   Source: CNBC-TV18,Sell Infosys on every rise: Sanjeev Agarwal
7.01 pm , 11 Jun 2013 ,   Source: CNBC-TV18,Narayana Murthy's return positive for Infosys: Goyal
3.47 pm , 11 Jun 2013 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudarshan Sukhani"
2.11 pm , 11 Jun 2013 ,   Source: Moneycontrol.com,IT cos set to get a rupee depreciation boost in Q1
7.43 pm , 10 Jun 2013 ,   Source: CNBC-TV18,"Buy TCS, Wipro, Infosys: Sudarshan Sukhani"
5.27 pm , 10 Jun 2013 ,   Source: CNBC-TV18,Expect Infosys to test Rs 2550: Bothra
3.46 pm , 10 Jun 2013 ,   Source: Moneycontrol.com,Buy Infosys; target Rs 2900: Emkay
3.27 pm , 10 Jun 2013 ,   Source: CNBC-TV18,See upside in IT services' valuations: Gautam Chhaochharia
5.01 pm , 08 Jun 2013 ,   Source: CNBC-TV18,Investors should buy Oil India & Idea: Gautam Sinha
6.30 pm , 07 Jun 2013 ,   Source: CNBC-TV18,Long on TCS for target of Rs 1580-1590: Mithil Pradhan
1.16 pm , 07 Jun 2013 ,   Source: CNBC-TV18,"Buy Infosys, says Sudarshan Sukhani"
12.13 am , 05 Jun 2013 ,   Source: PTI,Big churn in Infosys: Balakrishnan to head Lodestone
7.41 pm , 04 Jun 2013 ,   Source: Reuters,"To revive Infosys, Murthy must revamp sales, culture"
1.16 pm , 04 Jun 2013 ,   Source: Moneycontrol.com,Infosys wins global award for excellence in biomedical engineering
12.52 pm , 04 Jun 2013 ,   Source: Moneycontrol.com,"Nomura keeps 'reduce' on Infosys, says challenges remain"
10.34 am , 04 Jun 2013 ,   Source: Moneycontrol.com,Infosys slips as investor euphoria on Murthy's return cools
8.53 am , 04 Jun 2013 ,   Source: Moneycontrol.com,Infosys receives IBM smarter commerce award
11.16 pm , 03 Jun 2013 ,   Source: CNBC-TV18,Infy surges 8% on Murthy's return; experts see challenges
9.31 pm , 03 Jun 2013 ,   Source: PTI,Infosys bets big on engineering services
7.38 pm , 03 Jun 2013 ,   Source: CNBC-TV18,Infosys has strong resistance around Rs 2550: SP Tulsian
5.19 pm , 03 Jun 2013 ,   Source: Firstpost.com,Murthy's return signals admission of failure by Infy
5.18 pm , 03 Jun 2013 ,   Source: Firstpost.com,Murthy's return means Infy responding to investor concerns
4.36 pm , 03 Jun 2013 ,   Source: CNBC-TV18,"Don't buy Infosys, advises Ajay Srivastava"
4.17 pm , 03 Jun 2013 ,   Source: Firstpost.com,"Decoding Infy's real problem: Too much cash, little dash"
4.13 pm , 03 Jun 2013 ,   Source: Firstpost.com,Crisis call: Infy brings back Murthy as Chairman for Re 1
3.11 pm , 03 Jun 2013 ,   Source: Reuters,Narayana Murthy's return shows depth of malaise at Infosys
2.49 pm , 03 Jun 2013 ,   Source: CNBC-TV18,See some more speculative buying in Infosys: PN Vijay
11.28 am , 03 Jun 2013 ,   Source: CNBC-TV18,Infosys likely to see more short covering: Amit Gupta
9.27 am , 03 Jun 2013 ,   Source: Moneycontrol.com,Infosys up 7%; brokerages tell how to price Murthy factor
9.22 am , 03 Jun 2013 ,   Source: CNBC-TV18,Super Six stocks you can bet on June 03
5.22 pm , 01 Jun 2013 ,   Source: Moneycontrol.com,"I will add value to Shibulal, his mission: Narayana Murthy"
5.07 pm , 01 Jun 2013 ,   Source: CNBC-TV18,Narayana Murthy charisma will unite Infy 3.0 medley: Zinnov
5.00 pm , 01 Jun 2013 ,   Source: CNBC-TV18,"Too early to comment on Infosys 3.0, says Narayana Murthy"
4.25 pm , 01 Jun 2013 ,   Source: CNBC-TV18,Murthy's comeback crisis call: Greyhound Research
4.24 pm , 01 Jun 2013 ,   Source: Moneycontrol.com,What is Infosys 3.0 strategy?
4.23 pm , 01 Jun 2013 ,   Source: CNBC-TV18,Murthy's return won't work like magic wand for Infy: Biocon
4.22 pm , 01 Jun 2013 ,   Source: Moneycontrol.com,Will take call on Infosys 3.0 after study: Narayana Murthy
3.30 pm , 01 Jun 2013 ,   Source: Moneycontrol.com,Narayana Murthy returns at Infosys; key challenges ahead
2.00 pm , 01 Jun 2013 ,   Source: CNBC-TV18,Murthy's return well thought; not symbolic: Mindtree
1.50 pm , 01 Jun 2013 ,   Source: Moneycontrol.com,Can Narayana Murthy revive Infosys’ flagging fortunes
1.25 pm , 01 Jun 2013 ,   Source: Moneycontrol.com,Rohan will have no leadership role says Narayana Murthy
1.04 pm , 01 Jun 2013 ,   Source: PTI,Rohan will join Infy to assist father Narayana Murthy
12.36 pm , 01 Jun 2013 ,   Source: Moneycontrol.com,"Press Release: Infy appoints Murthy, KV Kamath steps down"
11.55 am , 01 Jun 2013 ,   Source: Moneycontrol.com,NR Narayana Murthy returns to Infosys as Executive Chairman
12.56 pm , 30 May 2013 ,   Source: Forbes India,Did Infosys get it wrong with its 3.0 strategy?
9.04 am , 30 May 2013 ,   Source: PTI,"At 'BBB+', RIL gets best-ever S&P rating"
7.32 pm , 29 May 2013 ,   Source: CNBC-TV18,"Infosys may give 20% upside, says Dilip Bhat"
3.28 pm , 29 May 2013 ,   Source: Moneycontrol.com,"Union National Bank, Abu Dhabi selects Infosys Finacle"
4.56 pm , 22 May 2013 ,   Source: CNBC-TV18,"Go long in Infosys, target at Rs 2,470: Amit Gupta"
12.21 pm , 22 May 2013 ,   Source: Moneycontrol.com,"Rupee fall, strong Tech Mahindra results boost IT stocks"
11.37 am , 21 May 2013 ,   Source: CNBC-TV18,"Buy Infosys June Calls, says Sukhani"
11.11 am , 21 May 2013 ,   Source: Moneycontrol.com,Phaneesh Murthy fiasco: What next for iGate?
5.09 pm , 20 May 2013 ,   Source: Moneycontrol.com,Robinsons Bank selects Infosys Finacle to accelerate their technology transformation
10.25 am , 20 May 2013 ,   Source: Reuters,Infosys to challenge new tax demand of Rs 577cr
8.21 am , 20 May 2013 ,   Source: Moneycontrol.com,I-T department sends new Rs 577cr tax notice to Infosys
2.29 pm , 17 May 2013 ,   Source: Moneycontrol.com,"Infosys AGM on June 15, 2013"
5.32 pm , 15 May 2013 ,   Source: CNBC-TV18,"Buy Infosys, TCS: Sudarshan Sukhani"
1.21 pm , 15 May 2013 ,   Source: CNBC-TV18,Infosys boss Shibulal takes 26.5% salary cut in FY13
11.24 pm , 14 May 2013 ,   Source: CNBC-TV18,Infosys seeks SEC aid on penalty for employee-info glitches
11.58 am , 10 May 2013 ,   Source: CNBC-TV18,"Buy Infosys, says Sukhani"
5.21 pm , 07 May 2013 ,   Source: Moneycontrol.com,Infosys collaborates with SAP on mobile applications to enhance retail sales
10.07 am , 07 May 2013 ,   Source: Moneycontrol.com,Infosys receives CorpU's learning excellence & innovation award 2013
3.58 pm , 06 May 2013 ,   Source: CNBC-TV18,"Go long in IT Index, says Sudarshan Sukhani"
12.00 pm , 06 May 2013 ,   Source: Reuters,Infosys gains on short covering in May futures
2.27 pm , 04 May 2013 ,   Source: CNBC-TV18,Infosys has potential to hit Rs 2400: Tulsian
2.26 pm , 04 May 2013 ,   Source: CNBC-TV18,"Buy Infosys, SpiceJet; short Tata Steel, HPCL: Tulsian"
5.07 pm , 02 May 2013 ,   Source: Moneycontrol.com,"Golomt, Mongolia's largest private bank, selects Infosys Finacle to accelerate growth"
5.05 pm , 02 May 2013 ,   Source: Moneycontrol.com,Golomt Bank selects Infosys Finacle to accelerate growth
4.16 pm , 02 May 2013 ,   Source: CNBC-TV18,Sukhani positive on IT stocks
1.10 pm , 02 May 2013 ,   Source: CNBC-TV18,"Don't buy technology stocks, advises Baliga"
8.22 am , 30 Apr 2013 ,   Source: Moneycontrol.com,Infosys presented with 2013 environmental tracking carbon ranking leader award
9.52 pm , 28 Apr 2013 ,   Source: PTI,India's IT exports resilient despite difficult times
4.54 pm , 28 Apr 2013 ,   Source: Moneycontrol.com,What stocks you should buy/avoid coming week?
7.27 pm , 26 Apr 2013 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 2349: KRChoksey
5.41 pm , 26 Apr 2013 ,   Source: CNBC-TV18,Infosys has support at Rs 2050-2100: Karvy
7.40 pm , 25 Apr 2013 ,   Source: CNBC-TV18,Infosys may see further downside: Bhamre
8.39 am , 25 Apr 2013 ,   Source: Reuters,Infy openness backfires as missed guidance frustrates mkt
7.04 pm , 23 Apr 2013 ,   Source: Moneycontrol.com,Hiring activity slowing among IT firms
1.11 pm , 23 Apr 2013 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 2435: Dolat Capital
12.04 pm , 22 Apr 2013 ,   Source: CNBC-TV18,"Do not see Infosys above Rs 2,400: Thukral"
3.09 pm , 21 Apr 2013 ,   Source: PTI,"TCS, Infosys, Wipro & HCL Tech build $8 billion cash chest"
1.02 pm , 21 Apr 2013 ,   Source: PTI,"Top 7 companies add Rs 80,056cr in m-cap; ONGC, ITC shine"
1.21 pm , 20 Apr 2013 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 2500: Way2Wealth
1.20 pm , 20 Apr 2013 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 2349: KRChoksey
4.54 pm , 18 Apr 2013 ,   Source: CNBC-TV18,"Target price for Infosys at Rs 2,200: Bhavin Shah"
4.10 pm , 18 Apr 2013 ,   Source: CNBC-TV18,Strong TCS fails to please; buy HCL Tech: Equirus
2.52 pm , 18 Apr 2013 ,   Source: CNBC-TV18,Infosys has target of Rs 2406: Aniruddha Mehta
2.23 pm , 18 Apr 2013 ,   Source: CNBC-TV18,"Infosys a good company, says HDFC Securities"
11.04 am , 18 Apr 2013 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 2780: Sushil Finance
7.33 pm , 17 Apr 2013 ,   Source: Moneycontrol.com,TCS confident of beating NASSCOM guidance in FY14
6.00 pm , 17 Apr 2013 ,   Source: Moneycontrol.com,"TCS Q4 net up 22% YoY to Rs 3,597cr on higher other income"
12.28 pm , 17 Apr 2013 ,   Source: CNBC-TV18,Buy Infosys on dips advises Sudarshan Sukhani
12.24 pm , 17 Apr 2013 ,   Source: CNBC-TV18,Continue to be positive on Infosys: Bodke
11.59 am , 17 Apr 2013 ,   Source: Moneycontrol.com,"Infy margins at all-time low, HCL Tech's at all-time high"
10.17 am , 17 Apr 2013 ,   Source: PTI,Changes in H1B visas to affect Indian IT firms
9.19 am , 17 Apr 2013 ,   Source: Moneycontrol.com,"HCL Tech beats street; Q3 net jumps 73% YoY to Rs 1,040cr"
8.55 am , 17 Apr 2013 ,   Source: Reuters,"HCL Technologies profit up 73 percent, beats estimates"
4.48 pm , 16 Apr 2013 ,   Source: CNBC-TV18,Buy Infosys around Rs 2260: Sukhani
11.27 am , 16 Apr 2013 ,   Source: Moneycontrol.com,"Reduce Infosys, says Ventura"
11.05 am , 16 Apr 2013 ,   Source: Moneycontrol.com,Queen's University Belfast partners with Infosys to combat cyber security threats
3.51 pm , 15 Apr 2013 ,   Source: CNBC-TV18,Book profit in Infosys: Sukhani
1.46 pm , 15 Apr 2013 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 2500: Emkay
1.29 pm , 15 Apr 2013 ,   Source: Moneycontrol.com,Reduce Infosys; target of Rs 2435: Dolat Capital
12.13 pm , 15 Apr 2013 ,   Source: Moneycontrol.com,Sell Infosys; target of Rs 2084: Nirmal Bang
9.25 am , 15 Apr 2013 ,   Source: Moneycontrol.com,"Infosys a 'buy', says Motilal Oswal, sets Rs 2700 target"
4.22 pm , 13 Apr 2013 ,   Source: Moneycontrol.com,Reading tea leaves from Infosys' Q4 flopshow
2.42 pm , 13 Apr 2013 ,   Source: CNBC-TV18,Exit Infosys around Rs 2500-2600: Baliga
7.11 pm , 12 Apr 2013 ,   Source: CNBC-TV18,Enter Infosys around Rs 2200: SP Tulsian
5.18 pm , 12 Apr 2013 ,   Source: CNBC-TV18,Infosys caught on wrong foot on margin fixation: Bhasin
4.32 pm , 12 Apr 2013 ,   Source: CNBC-TV18,Expectations from Q4 earnings dissipating: Dipan Mehta
1.56 pm , 12 Apr 2013 ,   Source: CNBC-TV18,Avoid Infosys: Sudarshan Sukhani
1.48 pm , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys hits three-month low; sheds 20%
12.57 pm , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys results is a feast day for bears nearly every time
12.04 pm , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys Q4 results disappoint: Key Highlights
11.44 am , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys fixes book closure for final dividend & AGM
11.21 am , 12 Apr 2013 ,   Source: Moneycontrol.com,Analysts wrong footed by Infosys earnings…yet again
10.55 am , 12 Apr 2013 ,   Source: CNBC-TV18,Infy now a struggler in decent running sector: Moshe Katri
10.35 am , 12 Apr 2013 ,   Source: Moneycontrol.com,FY14 revenue guidance lower but achievable: Shibulal
10.01 am , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys appoints Leo Puri as additional director
9.31 am , 12 Apr 2013 ,   Source: Reuters,Infosys shares slump on weak revenue outlook
9.29 am , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys recommends final dividend
9.28 am , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys Q4 consolidated net profit at Rs 2394cr
9.22 am , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys crashes 20%; Q4 earnings miss street estimates
9.21 am , 12 Apr 2013 ,   Source: Reuters,"Infosys Q4 profit up on other income, lower tax expense"
9.16 am , 12 Apr 2013 ,   Source: Reuters,Infosys FY14 revenue guidance at 6-10%
9.15 am , 12 Apr 2013 ,   Source: Moneycontrol.com,Infosys Q4 disappoints; downgrades loom on weak guidance
9.08 am , 12 Apr 2013 ,   Source: Reuters,"Infosys profit rises 3%, beats estimates marginally"
8.37 am , 12 Apr 2013 ,   Source: Reuters,"Focus on sales, not margins, drives Infosys turnaround"
6.54 pm , 11 Apr 2013 ,   Source: PTI,"LIC reduces stake in Infosys by 1.28%; garners Rs 2,000cr"
4.36 pm , 11 Apr 2013 ,   Source: CNBC-TV18,Infosys has strong support around Rs 2700: Sukhani
4.34 pm , 11 Apr 2013 ,   Source: CNBC-TV18,Avoid Infosys: Rajesh Agarwal
3.49 pm , 11 Apr 2013 ,   Source: CNBC-TV18,Infosys has target of Rs 2950: Jitendra Panda
3.15 pm , 11 Apr 2013 ,   Source: Moneycontrol.com,"Infosys Q4 profit seen down 3% QoQ, sales likely up 4%"
2.44 pm , 11 Apr 2013 ,   Source: CNBC-TV18,Buy Infosys Calls: Sukhani
